1096,461,157.26
1097,464,158.28
1098,486,165.79
1099,426,145.32
1100,471,160.67
1101,503,171.59
1102,468,159.65
1103,443,151.12
1104,489,166.81
1105,477,162.72
1106,432,147.37
1107,487,166.13
1108,474,161.69
1109,444,151.46
1110,496,169.20
1111,457,155.89
1112,497,169.54
1113,473,161.35
1114,432,147.37
1115,423,144.30
1116,491,167.49
1117,450,153.51
1118,493,168.18
1119,509,173.63
1120,443,151.12
1121,453,154.53
1122,477,162.72
1123,482,164.42
1124,494,168.52
1125,532,181.48
1126,464,158.28
1127,464,158.28
1128,464,158.28
1129,451,153.85
1130,439,149.75
1131,531,181.14
1132,453,154.53
1133,414,141.23
1134,439,149.75
1135,470,160.33
1136,446,152.14
1137,456,155.55
1138,457,155.89
1139,487,166.13
1140,435,148.39
1141,478,163.06
1142,433,147.71
1143,461,157.26
1144,479,163.40
1145,482,164.42
1146,480,163.74
1147,458,156.24
1148,464,158.28
1149,465,158.62
1150,469,159.99
1151,499,170.22
1152,470,160.33
1153,462,157.60
1154,461,157.26
1155,430,146.68
1156,486,165.79
1157,486,165.79
1158,486,165.79
1159,436,148.73
1160,432,147.37
1161,449,153.17
1162,454,154.87
1163,496,169.20
1164,486,165.79
1165,490,167.15
1166,507,172.95
1167,452,154.19
1168,528,180.11
1169,542,184.89
1170,464,158.28
1171,489,166.81
1172,448,152.82
1173,494,168.52
1174,482,164.42
1175,475,162.03
1176,451,153.85
1177,478,163.06
1178,450,153.51
1179,464,158.28
1180,541,184.55
1181,464,158.28
1182,495,168.86
1183,448,152.82
1184,488,166.47
1185,467,159.31
1186,466,158.96
1187,539,183.87
1188,471,160.67
1189,432,147.37
1190,511,174.32
1191,465,158.62
1192,511,174.32
1193,511,174.32
1194,507,172.95
1195,543,185.23
1196,528,180.11
1197,499,170.22
1198,458,156.24
1199,511,174.32
1200,502,171.25
1201,458,156.24
1202,483,164.76
1203,465,158.62
1204,464,158.28
1205,452,154.19
1206,493,168.18
1207,451,153.85
1208,525,179.09
1209,496,169.20
1210,491,167.49
1211,448,152.82
1212,528,180.11
1213,532,181.48
1214,479,163.40
1215,446,152.14
1216,511,174.32
1217,510,173.97
1218,477,162.72
1219,473,161.35
1220,528,180.11
1221,536,182.84
1222,548,186.94
1223,437,149.07
1224,533,181.82
1225,504,171.93
1226,494,168.52
1227,507,172.95
1228,486,165.79
1229,472,161.01
1230,496,169.20
1231,496,169.20
1232,471,160.67
1233,482,164.42
1234,486,165.79
1235,484,165.10
1236,526,179.43
1237,528,180.11
1238,528,180.11
1239,491,167.49
1240,464,158.28
1241,466,158.96
1242,552,188.30
1243,486,165.79
1244,534,182.16
1245,541,184.55
1246,459,156.58
1247,507,172.95
1248,491,167.49
1249,464,158.28
1250,442,150.78
1251,571,194.78
1252,490,167.15
1253,451,153.85
1254,485,165.45
1255,482,164.42
1256,451,153.85
1257,525,179.09
1258,492,167.83
1259,490,167.15
1260,461,157.26
1261,492,167.83
1262,475,162.03
1263,500,170.56
1264,490,167.15
1265,524,178.75
1266,444,151.46
1267,466,158.96
1268,538,183.53
1269,437,149.07
1270,459,156.58
1271,470,160.33
1272,496,169.20
1273,454,154.87
1274,531,181.14
1275,496,169.20
1276,478,163.06
1277,503,171.59
1278,528,180.11
1279,494,168.52
1280,511,174.32
1281,464,158.28
1282,495,168.86
1283,462,157.60
1284,483,164.76
1285,486,165.79
1286,471,160.67
1287,467,159.31
1288,465,158.62
1289,523,178.41
1290,473,161.35
1291,496,169.20
1292,511,174.32
1293,474,161.69
1294,482,164.42
1295,558,190.35
1296,441,150.44
1297,511,174.32
1298,497,169.54
1299,510,173.97
1300,468,159.65
1301,483,164.76
1302,502,171.25
1303,511,174.32
1304,511,174.32
1305,534,182.16
1306,507,172.95
1307,490,167.15
1308,506,172.61
1309,509,173.63
1310,528,180.11
1311,467,159.31
1312,496,169.20
1313,490,167.15
1314,470,160.33
1315,508,173.29
1316,481,164.08
1317,496,169.20
1318,474,161.69
1319,507,172.95
1320,496,169.20
1321,528,180.11
1322,494,168.52
1323,448,152.82
1324,496,169.20
1325,488,166.47
1326,464,158.28
1327,532,181.48
1328,511,174.32
1329,505,172.27
1330,464,158.28
1331,483,164.76
1332,484,165.10
1333,538,183.53
1334,491,167.49
1335,492,167.83
1336,484,165.10
1337,528,180.11
1338,480,163.74
1339,498,169.88
1340,496,169.20
1341,481,164.08
1342,499,170.22
1343,544,185.57
1344,496,169.20
1345,528,180.11
1346,530,180.80
1347,474,161.69
1348,430,146.68
